label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
A,0.0,0.0,0.0,-0.2574818688922021,-0.20070771598353376,-0.13046492675573465,-0.4258638227868244,-0.6710283074517713,-0.17733132787464487,-0.4821884919421374,-1.097474722358357,-0.21895980298778214,-0.4673379012675555,-1.4129586591186531,-0.2240028214713975,-0.3005693192765569,-0.9955166946966713,-0.045059007892376615,-0.29677929507943585,-1.2695890244782886,-0.20562071160144402,-0.2748466135020742,-0.9166519965394802,-0.255444051247667,-0.26010774572120393,-0.7002269949970833,-0.25717322872615306,-0.10386496378138484,-0.9938710501706182,-0.03784712580162584,-0.10405963638736512,-1.2730204207787734,-0.20777947786323347,-0.11474641072391582,-0.8366904180464626,-0.20861104872872585,-0.11117361108579812,-0.6754330667821578,-0.1630205745755514,0.09860828498421523,-0.9427030017220508,-0.06442412450633857,0.10563671779187127,-1.1607455226536847,-0.24099558846531516,0.06283622156839558,-0.7755404085977764,-0.17288144843709682,0.05465919446367073,-0.6362159981286841,-0.07612243170132682,0.2959697577312648,-0.8492613173318385,-0.10350420462620143,0.316169567975766,-1.0666823634660851,-0.20337620903548945,0.2557746601265747,-0.8141782549635497,-0.15327109958540416,0.22693771109210895,-0.699071142600191,-0.08704712752215878
A,0.0,0.0,0.0,-0.26114831393058935,-0.2193159348504101,-0.14724104968778115,-0.4297933976086859,-0.6887210195014097,-0.20779032216300292,-0.4820778543641458,-1.1150143883067285,-0.25984208058078695,-0.45948763224668215,-1.4329350155238152,-0.2715877216099877,-0.2961821440669884,-1.011503203241378,-0.08500024545134323,-0.29168186927654394,-1.3113084064961673,-0.24721154255137137,-0.27959390996516015,-0.9438306027313142,-0.2826716582471549,-0.27080127021186806,-0.7300656298358108,-0.27334986621866925,-0.09454059293498969,-0.9929178057710094,-0.07194655843321816,-0.09717889695414873,-1.281266076524898,-0.2524670587521916,-0.11576787907671734,-0.8371294612778919,-0.24944532497093136,-0.12205510298883404,-0.6921589570077421,-0.2010501998494995,0.1127024893525935,-0.9345647888876295,-0.09127840371403462,0.10926301556674689,-1.169471784411819,-0.27645180659290325,0.05390804815544896,-0.7643201821886005,-0.20163033740107264,0.03407647195242821,-0.6273527980247051,-0.10012611748762183,0.3116819241329621,-0.8384262092112217,-0.12373777344713034,0.3225359949478079,-1.0764387937734916,-0.2278427545491104,0.25196341080798906,-0.8168571008775708,-0.1744417106391911,0.21480285773068014,-0.7006312824823105,-0.10565165081598518
A,0.0,0.0,0.0,-0.25561062247759075,-0.20020150886699098,-0.10571945864286957,-0.4293358282028382,-0.6489803286813036,-0.15082799652682508,-0.5814080253487376,-0.9900688899304932,-0.19832054148654898,-0.7638958134116264,-1.1657762139946342,-0.21894205388313723,-0.36460446120048046,-0.9616188647151345,-0.019267238239049564,-0.4341797535884887,-1.230944306738106,-0.1872767088661468,-0.3788807509996804,-0.89835096675077,-0.26912810575078244,-0.32684933496386065,-0.7290150886196809,-0.2968739841759158,-0.18656213576246727,-0.9821020336479332,-0.02588754535178182,-0.24678686735006522,-1.2639728154096768,-0.18802072292311284,-0.20516322185983016,-0.8439274547371861,-0.19818964970819392,-0.1663590422500205,-0.7133159916957637,-0.1626043133327666,0.012928089488811866,-0.9458184128746444,-0.06483483443042617,-0.029483365577813662,-1.169927927281419,-0.2230763299261389,-0.03339026775841506,-0.778418953410006,-0.1575023527231195,-0.023921439564228774,-0.6520858673144225,-0.06890565120058849,0.2111946190491142,-0.8809025679294595,-0.11580958797764766,0.1912712411170789,-1.093297732966712,-0.19416152644763826,0.14353343525124593,-0.8462942419724688,-0.1347560154645698,0.12393655209188645,-0.7357966321382503,-0.06748904381817923
A,0.0,0.0,0.0,-0.2550634986323121,-0.18524444058462405,-0.13117450760669486,-0.4233755254431389,-0.6279414714934184,-0.18749766593863237,-0.5636767569914952,-0.9887226984016084,-0.23859600905824674,-0.7314747911570486,-1.1954837562333984,-0.25763326420425214,-0.3626414136740041,-0.9567653199290448,-0.06425311466507212,-0.4155783267653315,-1.2356266539854512,-0.2289496725323334,-0.3558043734613028,-0.8979855587631712,-0.2912197191557665,-0.3136211389708997,-0.732827599595673,-0.3063337366280062,-0.17840331152074365,-0.9822965877324025,-0.05714605994914192,-0.22809006896603462,-1.262332624680487,-0.2253674931510327,-0.19030764094758668,-0.8267913238557028,-0.22706740296364414,-0.17241699287394413,-0.7185602749683205,-0.18608825998276837,0.021049886911109372,-0.9513801826658956,-0.0819532929267137,-0.014243392821922187,-1.1611915234772636,-0.2548232012314441,-0.018316610158237427,-0.7566772672214784,-0.189687200647395,-0.02075428702292919,-0.6566491753612608,-0.10059998762241351,0.21128513114076095,-0.8947327573899012,-0.11923123638213362,0.20377800037600918,-1.0864659642750338,-0.21491333793151546,0.16456303132094516,-0.8262240558847728,-0.1646597183939042,0.14270355187638215,-0.7320873972719346,-0.10331194071573585
A,0.0,0.0,0.0,-0.24371140235560107,-0.21804378707313607,-0.11079146440351982,-0.40113665306910035,-0.6540429689334852,-0.1565807622450878,-0.5353163781859424,-1.0004359989976201,-0.20331257075175546,-0.6963638319353463,-1.1951210666292271,-0.219999083121306,-0.33683267557538527,-0.9728904002680936,-0.019511211051457037,-0.3752099731614038,-1.2426276887671877,-0.17527174895091374,-0.32737070452189815,-0.9188057229478142,-0.24222586411411506,-0.2897369835326194,-0.7710678906340788,-0.26167105035928756,-0.16158415478334548,-0.9865999027632166,-0.02260957298497845,-0.2001765559375009,-1.2511477882952755,-0.17620067606077147,-0.17399833415231097,-0.842674928123374,-0.18118578940954339,-0.1531292915832992,-0.7479060556060081,-0.14466522938537288,0.03634521535325893,-0.9474906653308657,-0.05797621770509807,0.006678084218649106,-1.1560014854187362,-0.21279381884632148,-0.006949373308955053,-0.7775798866878222,-0.14703805388921598,-0.008356597307717104,-0.6843136830311458,-0.06048117148574191,0.22644928224115093,-0.8785171772645796,-0.10580512420038046,0.2177503999113494,-1.0829398541285153,-0.18352016268129534,0.17111218496540792,-0.8370902282712872,-0.1240834176670105,0.1485425312358474,-0.7399936530436403,-0.05708537450566458
A,0.0,0.0,0.0,-0.3063487784081538,-0.20129279914084852,-0.15247786267000138,-0.5608541643142382,-0.6142475479775236,-0.22178168314745547,-0.6497104110781082,-1.0290734030926423,-0.27867605948537416,-0.5162572814256381,-1.2671685201597038,-0.2931622634245436,-0.3561056897369098,-0.9670025944184654,-0.07810826977230716,-0.4158529278329551,-1.1673100976704003,-0.20750365527105324,-0.38582341276513904,-0.8406090407720817,-0.22933468893837058,-0.335796722253001,-0.7690655131601489,-0.2314041761473765,-0.1709021623314975,-0.9835086903340001,-0.059187050508689616,-0.23661900244512685,-1.1684305191782869,-0.20659428640843372,-0.2132976187604263,-0.7497045492545901,-0.18535939864875173,-0.16842387586998267,-0.7233266122673545,-0.1408173773515229,0.02273296767055232,-0.9640055199910068,-0.07210895782059516,-0.026494534464567707,-1.17044206168955,-0.2411726520212448,-0.04518459082090219,-0.764295519803579,-0.15482698320141486,-0.025876615040163347,-0.6868375025444207,-0.05706177603881567,0.2065599839670547,-0.9080274015620025,-0.09870561833976446,0.18202612813446828,-1.1358234681768544,-0.19330392944547078,0.1238666455647668,-0.8536862503476491,-0.12994573946476765,0.11062976353289311,-0.7484255174131663,-0.05967813846032916
A,0.0,0.0,0.0,-0.27889399584164776,-0.15921070143971652,-0.13142732360014947,-0.4835346252276634,-0.563078974332959,-0.18475227720701823,-0.5443669339657022,-0.9564607067174092,-0.23741596043260754,-0.50712691184557,-1.2485538830029528,-0.25010646234585515,-0.34168842561009355,-1.0011120152071977,-0.02415370488070149,-0.36645344192370116,-1.3721296892592747,-0.18738469884811565,-0.3890483931234788,-1.0405260833526668,-0.2385445927519463,-0.3727833253910517,-0.882900370120888,-0.24354646170341593,-0.15823467560671303,-0.987264063273298,-0.0164759462470473,-0.19940666743940796,-1.2374340263076544,-0.17236801276572608,-0.2194622654402677,-0.8161370886656236,-0.15827577629519815,-0.1785836902027631,-0.7696595955648281,-0.10429118418805373,0.038439213168791224,-0.9408959281533116,-0.04770029151265035,0.009974290866350858,-1.146446312904303,-0.21383931938235146,-0.025271762931318605,-0.7584926704452415,-0.1310402092275046,0.011736429636348751,-0.7032785986998656,-0.028430197237603132,0.2420014838789477,-0.8616338725081134,-0.09328736667247242,0.21547620216546315,-1.057623747018214,-0.18878016932405411,0.1589399994572424,-0.7945023567384542,-0.12960096336069352,0.16406343256671535,-0.7116179057931766,-0.05472967016138453
A,0.0,0.0,0.0,-0.2693183329531695,-0.1721308830837381,-0.07629226921586957,-0.47779025249254103,-0.5411600195309917,-0.11608425226395579,-0.5479142370137998,-0.8941795002110228,-0.16872235349039183,-0.4567990171610542,-1.1177449460813706,-0.1888039721541367,-0.34251761499247074,-0.9573975144483937,0.018176639224467266,-0.36639162405109776,-1.3261026009505643,-0.12535070401055598,-0.3699752352084861,-1.0080160220465038,-0.18396446889953644,-0.34037189604238205,-0.8340302177738528,-0.19673657714149087,-0.17818976986739105,-0.9839897306934228,0.0035518733777750917,-0.2061940390430529,-1.3313416201934223,-0.14297945785510424,-0.2059223030433526,-0.9517967453322013,-0.15367039238929942,-0.18601652912921895,-0.812819030894674,-0.11982067520917246,0.0035647611932625783,-0.9876193018757019,-0.04017683664969894,-0.022226861069796686,-1.3399153887077389,-0.17858288356564314,-0.046746004855693475,-0.9674835160397642,-0.11632403333851597,-0.04106792970685048,-0.7973121820357044,-0.03207154070764433,0.18802860395162965,-0.9515963850393591,-0.09445262117089936,0.16165390358477075,-1.2523280773094034,-0.1675126199780861,0.10928552628321259,-1.0088415022170665,-0.11777635424026575,0.0996991546398491,-0.8423434755480046,-0.054777421195852695
A,0.0,0.0,0.0,-0.27317667591774913,-0.16961100195522358,-0.08967580038054654,-0.49053264948016007,-0.5383645494477399,-0.137261983835609,-0.557216169346433,-0.8936463527715007,-0.19442675410236945,-0.44833753727793535,-1.1067105612933432,-0.2171377699644373,-0.34346126766404594,-0.9601325624732193,0.0030215669448296263,-0.36707759452445315,-1.3310227402100376,-0.14510359703640943,-0.37402540827958997,-1.0027307941883041,-0.20570925915524882,-0.3436609446898981,-0.8419787389015999,-0.22167911783924552,-0.1783875388167372,-0.9839408202679586,-0.006192592778770303,-0.20998341578892044,-1.3127165742558868,-0.15266856987495195,-0.21149454914297203,-0.9227662776569587,-0.1568162925782426,-0.1892604692804898,-0.8071260607836207,-0.12091252632289941,0.005624523120448304,-0.9849309213826772,-0.046318192821034894,-0.01965699824757748,-1.3239718604038413,-0.18718210097548998,-0.04751387987683684,-0.9456488775150428,-0.11531354109793153,-0.039798127215162946,-0.7949687853119891,-0.026053692889310174,0.1917762276708602,-0.9469057884487879,-0.0984645749908159,0.1660684561000185,-1.2447898067006333,-0.17429359984358855,0.10997126131125344,-0.9899295172744574,-0.11906232663986001,0.1009309269996377,-0.8297387308691492,-0.05232854459119734
A,0.0,0.0,0.0,-0.2905981926176455,-0.17687887662726326,-0.12825842771265125,-0.5198843887850191,-0.6235539784731543,-0.17368950837804753,-0.6024584086659096,-1.0371722904663145,-0.21403343897013144,-0.5394650648762668,-1.317481257720486,-0.21331173051011018,-0.35934567005626594,-0.9837410325275127,-0.03810603984479148,-0.39934213166925864,-1.2490781711711931,-0.17949164838853163,-0.3798912089003564,-0.8892790748151249,-0.21820858656288872,-0.3357622933915689,-0.8161539617922265,-0.22884029380809653,-0.17165606862672222,-0.9847383336109418,-0.028715995904088833,-0.2180033397505732,-1.197147008439909,-0.1721207628896948,-0.21045988884436062,-0.7651058556589123,-0.14784835287169845,-0.17274263431329773,-0.7558714679798344,-0.09891459843585591,0.019120620059646893,-0.9606024398336659,-0.05413108200337307,-0.012118912951840241,-1.185227697770436,-0.21039040134676013,-0.0410946293302159,-0.7691015713363595,-0.1133974769269405,-0.016449548473188306,-0.7071033976449248,-0.010464055691424213,0.20532232025265967,-0.9077553086215543,-0.0936232807403105,0.17763348217163374,-1.1209116040988898,-0.1800005690951307,0.12204720623405935,-0.8318555344528431,-0.11311050425051218,0.12450683673136737,-0.741661940138123,-0.04059614787031238
A,0.0,0.0,0.0,-0.28489928828135863,-0.18069940802386594,-0.11787430885482782,-0.5140380548995425,-0.6414184513726541,-0.15681506928600006,-0.6035573664710132,-1.0634038062646973,-0.19492916532387222,-0.5203372520076395,-1.333289647326334,-0.19384606239614338,-0.3493165759741106,-0.9882402422378019,-0.007980074257809038,-0.38585961581456885,-1.2657420026132733,-0.15104976460939218,-0.37099264477044175,-0.9007699134904578,-0.1954567140622064,-0.33160330105151004,-0.8066552426235575,-0.20787151698811493,-0.16356818949689714,-0.9865276254753657,-0.0029481449495792544,-0.2003317854178489,-1.209621423749991,-0.14178105767709354,-0.19655611545973872,-0.7850584248943174,-0.12408541581627183,-0.16932862366027712,-0.7602342006589683,-0.07910672222731459,0.03166915934414377,-0.9581764281054944,-0.03342735870993298,0.0022548672351435243,-1.203187295386543,-0.18302614209810014,-0.028847147902016947,-0.7897563656164978,-0.08918821860319305,-0.011728917410322557,-0.714984487060795,0.011594058036434127,0.2237232369470914,-0.9026504126347745,-0.07742600432003155,0.19917344508670745,-1.1311092315544249,-0.15699532337277744,0.14277602865674222,-0.8466187056054532,-0.08785349504069455,0.13916727900382558,-0.748005484409752,-0.013452060167301381
A,0.0,0.0,0.0,-0.2894116076937504,-0.19629052203391478,-0.12634976311681453,-0.5121709617956918,-0.6719036627622001,-0.16731331791918524,-0.5900866745924006,-1.0844156468323025,-0.20154450804348858,-0.49870091500312463,-1.3353303218354293,-0.19319543474555556,-0.3451554523613249,-0.996746745602867,-0.04935486172665353,-0.3712621046249782,-1.2607768924194764,-0.17651242353439492,-0.35905921184613676,-0.9048748713220914,-0.19712605999124475,-0.3225082826516482,-0.8484501571403903,-0.19852617962212707,-0.15619621955648386,-0.9870081726937419,-0.03765113586630856,-0.1886597928090994,-1.211288967154999,-0.17086349395599917,-0.19621423613023775,-0.7849409540753118,-0.13855926555826042,-0.1687819677584521,-0.793115784784453,-0.08702200326340312,0.03758185832268464,-0.9495811438609189,-0.0579424621521468,0.01693499531472001,-1.1865093569042195,-0.20015980600762512,-0.023870358327202103,-0.7798269467194676,-0.09723128069559614,-0.007564662305120019,-0.7363441004489559,0.00430743448106365,0.222376023377234,-0.8911233271684482,-0.09210185574473308,0.20664853172788156,-1.103236401167824,-0.16598730077534438,0.14543063875720214,-0.8246933958909378,-0.09617135817098695,0.14484554251155463,-0.7489100048099365,-0.026096593432909487
